4.801936186999999881e+08,1.399738014260065313e+02,7.159198367995537637e+01,1.572198372117148040e+02
4.841943988999999762e+08,1.404814963806209107e+02,7.171147562488576455e+01,1.577263026943730608e+02
4.881951790000000000e+08,1.409232545314826552e+02,7.200249988717727945e+01,1.582520889522410243e+02
4.921959591999999881e+08,1.412921760649742566e+02,7.202358552877703346e+01,1.585902767813863932e+02
4.961967393000000119e+08,1.418292368608069296e+02,7.222853536949463660e+01,1.591618476587313751e+02
5.001975195000000000e+08,1.424085529745558460e+02,7.237677035257782165e+01,1.597454000808056662e+02
5.041982996999999881e+08,1.427496354272875863e+02,7.238464639818892010e+01,1.600531019656112903e+02
5.081990798000000119e+08,1.432075845358401409e+02,7.246667186707689723e+01,1.604986940759344520e+02
5.121998600000000000e+08,1.438664490240632858e+02,7.257627112476616560e+01,1.611361855238262990e+02
5.162006401000000238e+08,1.443632287775698728e+02,7.275204494026938562e+01,1.616589059287361465e+02
5.202014203000000119e+08,1.448345320839531780e+02,7.283315627130569681e+01,1.621163481466878409e+02
5.242022003999999762e+08,1.453490101273213213e+02,7.299455929103204710e+01,1.626485180722042401e+02
5.282029806000000238e+08,1.458208384137415976e+02,7.323250674522563486e+01,1.631769498424212372e+02
5.322037608000000119e+08,1.462003377086020635e+02,7.354900361909886897e+01,1.636581641088262700e+02
5.362045408999999762e+08,1.467556084089748936e+02,7.354863120946622246e+01,1.641542255084359567e+02
5.402053211000000238e+08,1.472001459741867961e+02,7.358354816632065365e+01,1.645673768873014922e+02
5.442061012000000477e+08,1.474827540802904196e+02,7.373541807577372253e+01,1.648880669724663903e+02
5.482068813999999762e+08,1.480515308024780268e+02,7.391667705312237047e+01,1.654778864970564314e+02
5.522076615000000000e+08,1.485177582312108484e+02,7.401259819084771152e+01,1.659379076672484530e+02
5.562084417000000477e+08,1.489523637896460002e+02,7.386533177820815865e+01,1.662615226600183860e+02
5.602092217999999523e+08,1.493215616276578146e+02,7.394422424209109579e+01,1.666273598953277144e+02
5.642100020000000000e+08,1.499485900426147111e+02,7.410701445895530526e+01,1.672615593846593924e+02
5.682107822000000477e+08,1.504954430355511192e+02,7.414834121484931018e+01,1.677702443205604084e+02
5.722115622999999523e+08,1.508904532177342048e+02,7.460444121690454722e+01,1.683263245055264576e+02
5.762123425000000000e+08,1.513421136917196748e+02,7.471769302014985215e+01,1.687814238206644291e+02
5.802131226000000238e+08,1.521225607994003610e+02,7.497730002013919659e+01,1.695961940094093734e+02
5.842139027999999523e+08,1.524712308496449964e+02,7.506879049990553199e+01,1.699494028936978793e+02
5.882146828999999762e+08,1.530611791791756104e+02,7.522564116480101859e+01,1.705480039765200786e+02
5.922154631000000238e+08,1.536141378770315384e+02,7.526527592547745371e+01,1.710618751091017202e+02
5.962162432000000477e+08,1.541845720787168830e+02,7.534421507939403284e+01,1.716089537670660832e+02
6.002170233999999762e+08,1.545297813046807107e+02,7.543178389892592861e+01,1.719575742218024743e+02
6.042178036000000238e+08,1.547907724939014713e+02,7.538648504347116841e+01,1.721723130368767158e+02
6.082185837000000477e+08,1.553685656066958529e+02,7.530320423698883303e+01,1.726556218228639352e+02
6.122193638999999762e+08,1.556597346610246291e+02,7.539013116762171762e+01,1.729555575060015258e+02
6.162201440000000000e+08,1.560167376814749787e+02,7.544108324893025497e+01,1.732991040904199167e+02
6.202209242000000477e+08,1.564569707196553452e+02,7.555191540356253199e+01,1.737437066714019522e+02
6.242217042999999523e+08,1.568537118570769167e+02,7.582976224947216792e+01,1.742218119701272769e+02
6.282224845000000000e+08,1.572157313722976539e+02,7.589524196190646421e+01,1.745762697029088883e+02
6.322232647000000477e+08,1.574693919493248870e+02,7.605290416554917954e+01,1.748732501925446456e+02
6.362240447999999523e+08,1.581878487222369642e+02,7.621430322419455194e+01,1.755904766760395717e+02
6.402248250000000000e+08,1.585544488693253129e+02,7.646741311225046900e+01,1.760306181445008349e+02
6.442256051000000238e+08,1.590614712424520576e+02,7.655142508021610581e+01,1.765238576386357465e+02
6.482263852999999523e+08,1.594581972963077590e+02,7.658212434997741980e+01,1.768947100818552371e+02
6.522271653999999762e+08,1.599311810079432519e+02,7.643495434359408591e+01,1.772576793938779360e+02
6.562279456000000238e+08,1.604872863817659834e+02,7.655045560141361705e+01,1.778092836242443298e+02
6.602287257000000477e+08,1.607671063583522653e+02,7.656063277087788776e+01,1.780662600750489446e+02
6.642295058999999762e+08,1.611940392438988567e+02,7.670225369023579276e+01,1.785126158256746010e+02
6.682302861000000238e+08,1.615189286369303261e+02,7.682642666508485263e+01,1.788593417804825094e+02
6.722310662000000477e+08,1.619544756903254097e+02,7.674893030839660923e+01,1.792195594783430010e+02
6.762318463999999762e+08,1.624889196622105771e+02,7.686136577754643895e+01,1.797507122716961874e+02
6.802326265000000000e+08,1.629843680915575987e+02,7.702656721881859880e+01,1.802692328150300796e+02
6.842334067000000477e+08,1.633175761815724911e+02,7.709539070672643390e+01,1.805999168273522173e+02
6.882341867999999523e+08,1.637839589549928689e+02,7.719765418397852841e+01,1.810653556660685979e+02
6.922349670000000000e+08,1.642680574236974564e+02,7.721015484554169461e+01,1.815086849190079192e+02
6.962357471000000238e+08,1.646592415656963908e+02,7.740763799510551735e+01,1.819467181703799099e+02
7.002365272999999523e+08,1.648848449741294644e+02,7.743720963188900441e+01,1.821634802525353507e+02
7.042373075000000000e+08,1.654016495262846433e+02,7.763966774469064092e+01,1.827173327123670958e+02
7.082380876000000238e+08,1.656828730322633021e+02,7.772012223503115536e+01,1.830060977575700178e+02
7.122388677999999523e+08,1.662566304227383114e+02,7.773054096500710841e+01,1.835301178505469295e+02
7.162396478999999762e+08,1.665507289986132946e+02,7.789240159660138829e+01,1.838650906410886705e+02
7.202404281000000238e+08,1.669203713788887171e+02,7.790701596128032236e+01,1.842061712246832315e+02
7.242412082000000477e+08,1.672279901195548177e+02,7.817368056242257524e+01,1.845977383721198635e+02
7.282419883999999762e+08,1.676687074327842311e+02,7.826041374482583990e+01,1.850337477642711690e+02
7.322427686000000238e+08,1.680956836454067798e+02,7.845898963768389933e+01,1.855046412227545147e+02
7.362435487000000477e+08,1.687290820025572486e+02,7.841861159894153843e+01,1.860617686644178264e+02
7.402443288999999762e+08,1.690973674895701890e+02,7.860694431150079708e+01,1.864751226997696278e+02
7.442451090000000000e+08,1.694408336645412874e+02,7.853287739541772794e+01,1.867554790225402144e+02
7.482458892000000477e+08,1.700261921814322648e+02,7.848865824109931566e+01,1.872681913732426153e+02
7.522466692999999523e+08,1.702840616991230149e+02,7.854777366030955932e+01,1.875271031497632634e+02
7.562474495000000000e+08,1.709846728726002141e+02,7.858541060561665859e+01,1.881792366798299838e+02
7.602482296000000238e+08,1.712728070553402233e+02,7.857073833913705130e+01,1.884349632095194238e+02
7.642490097999999523e+08,1.716031437003221072e+02,7.858987916345529356e+01,1.887432330833609058e+02
7.682497900000000000e+08,1.720110969229648390e+02,7.867716017106334903e+01,1.891505035605899820e+02
7.722505701000000238e+08,1.724732932587034497e+02,7.888905296269329881e+01,1.896589559310430957e+02
7.762513502999999523e+08,1.727764032484787720e+02,7.895555784084292839e+01,1.899622742373854578e+02
7.802521303999999762e+08,1.730868772547865717e+02,7.922107561202483339e+01,1.903550522022982818e+02
7.842529106000000238e+08,1.736534510060775176e+02,7.918611077909989149e+01,1.908558649521676216e+02
7.882536907000000477e+08,1.739424348317311058e+02,7.932327421590682093e+01,1.911757109768993814e+02
7.922544708999999762e+08,1.744132608721451447e+02,7.959939984820655923e+01,1.917186741667321712e+02
7.962552511000000238e+08,1.748247881074284749e+02,7.978445158994222197e+01,1.921698864346729465e+02
8.002560312000000477e+08,1.750343947391035329e+02,7.989421257178240410e+01,1.924061447671291774e+02
8.042568113999999762e+08,1.755264651404040421e+02,8.001100265967849623e+01,1.929023082062331298e+02
8.082575915000000000e+08,1.759763556752731688e+02,7.998150141771371580e+01,1.932995559378809958e+02
8.122583717000000477e+08,1.765168542581555755e+02,8.022430896626306662e+01,1.938920823198032792e+02
8.162591517999999523e+08,1.770197850651058502e+02,8.032053332399236467e+01,1.943897949429106120e+02
8.202599320000000000e+08,1.776460058687355570e+02,8.035270482807042924e+01,1.949734868496274487e+02
8.242607121000000238e+08,1.778786047366534149e+02,8.040691073139252865e+01,1.952077593653098120e+02
8.282614922999999523e+08,1.784337735736623358e+02,8.051315337870876476e+01,1.957574504807428468e+02
8.322622725000000000e+08,1.787438492272359269e+02,8.042823141678321974e+01,1.960052653512157406e+02
8.362630526000000238e+08,1.790201217881631237e+02,8.050511196413540915e+01,1.962887593760955269e+02
8.402638327999999523e+08,1.796793010559047445e+02,8.052529638672992007e+01,1.968983864487191511e+02
8.442646128999999762e+08,1.800823975177847558e+02,8.044709711101050686e+01,1.972343918522877857e+02
8.482653931000000238e+08,1.804303880813117189e+02,8.027692902305179246e+01,1.974829366718675487e+02
8.522661732000000477e+08,1.807379192183070131e+02,8.059014728464656230e+01,1.978913016853552733e+02
8.562669533999999762e+08,1.810785811677416177e+02,8.054405790033133883e+01,1.981837476201676793e+02
8.602677335000000000e+08,1.814479057398702651e+02,8.062772673491653563e+01,1.985552135196283814e+02
8.642685137000000477e+08,1.817220407190144442e+02,8.068640742681924394e+01,1.988295662785839681e+02
8.682692938999999762e+08,1.819788119401949018e+02,8.099144293558923380e+01,1.991881066327847520e+02
8.722700740000000000e+08,1.824567028694739577e+02,8.112046750970175424e+01,1.996771861555347698e+02
8.762708542000000477e+08,1.828280734736387672e+02,8.148391538876487061e+01,2.001642648355735901e+02
8.802716342999999523e+08,1.834561192927381228e+02,8.133675974455854885e+01,2.006783899469382391e+02
8.842724145000000000e+08,1.839023323899227478e+02,8.152349994168893943e+01,2.011619966623819948e+02
8.882731946000000238e+08,1.845116699705045278e+02,8.146853597651421808e+01,2.016969972742801644e+02
8.922739747999999523e+08,1.848757555445099570e+02,8.152793153146723171e+01,2.020540734752779315e+02
8.962747550000000000e+08,1.852618857643309411e+02,8.173302360244298370e+01,2.024901317698062826e+02
9.002755351000000238e+08,1.857037212657809846e+02,8.183581613254143861e+01,2.029358837023112585e+02
9.042763152999999523e+08,1.861100245163734712e+02,8.189730383090710575e+01,2.033325099443201509e+02
9.082770953999999762e+08,1.862876418325816417e+02,8.182094110386599084e+01,2.034643750209518203e+02
9.122778756000000238e+08,1.866338277256749052e+02,8.185956837966257638e+01,2.037968954298410154e+02
9.162786557000000477e+08,1.872449544088717062e+02,8.210681715014770532e+01,2.044558690136045982e+02
9.202794358999999762e+08,1.875732551715546492e+02,8.229570879218709933e+01,2.048323942672682278e+02
9.242802160000000000e+08,1.880435724109221667e+02,8.233137198847030902e+01,2.052774706064101906e+02
9.282809962000000477e+08,1.883387376862052633e+02,8.221802945907262483e+01,2.055025169708784176e+02
9.322817763999999762e+08,1.888795223589131069e+02,8.224749918594528708e+01,2.060100121083274587e+02
9.362825565000000000e+08,1.892540858851378971e+02,8.270631826678130949e+01,2.065367863250158962e+02
9.402833367000000477e+08,1.896928283889066051e+02,8.275374468541994588e+01,2.069578493356626439e+02
9.442841167999999523e+08,1.900193631276074200e+02,8.287207033547713309e+01,2.073044582374189986e+02
9.482848970000000000e+08,1.905925403986380786e+02,8.285645569688495016e+01,2.078237443273899316e+02
9.522856771000000238e+08,1.909346480240695030e+02,8.329275251179561224e+01,2.083115993819512255e+02
9.562864572999999523e+08,1.914209072398657838e+02,8.314305619930202340e+01,2.086977036833266084e+02
9.602872373999999762e+08,1.920171603867661361e+02,8.327664962489637901e+01,2.092978505760267467e+02
9.642880176000000238e+08,1.924082255589013926e+02,8.344497595934842593e+01,2.097236020947125326e+02
9.682887977999999523e+08,1.928371568234729523e+02,8.349161237706674399e+01,2.101357142160348417e+02
9.722895778999999762e+08,1.934110089975409039e+02,8.355721002580447987e+01,2.106884566100935103e+02
9.762903581000000238e+08,1.939926247764523737e+02,8.339937398896650222e+01,2.111601147220017651e+02
9.802911382000000477e+08,1.940571722812777011e+02,8.349391670046402680e+01,2.112567637728778607e+02
9.842919183999999762e+08,1.944731918685728544e+02,8.362555900351007665e+01,2.116909456594690937e+02
9.882926985000000000e+08,1.950831998346357068e+02,8.402844344367773033e+01,2.124105321430360789e+02
9.922934787000000477e+08,1.955060337195392606e+02,8.389757173983500138e+01,2.127472955517563946e+02
9.962942588999999762e+08,1.959318899644374028e+02,8.415159721669337500e+01,2.132388257779455216e+02
1.000295039000000000e+09,1.964316243142703513e+02,8.435601159249713987e+01,2.137786699428550605e+02
1.004295819000000000e+09,1.964722594152771649e+02,8.459501495310513519e+01,2.139104141332535676e+02
1.008296599000000000e+09,1.972131990372005248e+02,8.490920875660461320e+01,2.147152058102991816e+02
1.012297379000000000e+09,1.977987065937122111e+02,8.469283155367233462e+01,2.151678508670014196e+02
1.016298160000000000e+09,1.981768161774274120e+02,8.475700881394352848e+01,2.155407177618854178e+02
1.020298940000000000e+09,1.985486803751458069e+02,8.488324528226240773e+01,2.159322667142651255e+02
1.024299720000000000e+09,1.990305299924309850e+02,8.493904184526593326e+01,2.163973028913711119e+02
1.028300500000000000e+09,1.991063706721372171e+02,8.470546285153452004e+01,2.163755121984075060e+02
1.032301280000000000e+09,1.998492032393425006e+02,8.481259615820427200e+01,2.171010836050678847e+02
1.036302060000000000e+09,2.003483166709834506e+02,8.474908110267416816e+01,2.175358700091649382e+02
1.040302841000000000e+09,2.007885395683193224e+02,8.494078320809852300e+01,2.180159954544246830e+02
1.044303621000000000e+09,2.012494341989814188e+02,8.522868691305379230e+01,2.185526569006505895e+02
1.048304401000000000e+09,2.015590104435975149e+02,8.522857875020362428e+01,2.188377145895604201e+02
1.052305181000000000e+09,2.021205745324913039e+02,8.521478337813681492e+01,2.193496887518356004e+02
1.056305961000000000e+09,2.026390493827323098e+02,8.540773671621566621e+01,2.199024006820385750e+02
1.060306741000000000e+09,2.029671712580840222e+02,8.568793875654530723e+01,2.203136297573390436e+02
1.064307522000000000e+09,2.029700854066890940e+02,8.564770743880148984e+01,2.203006703564952886e+02
1.068308302000000000e+09,2.035498270819894628e+02,8.587321635492385496e+01,2.209224782412314312e+02
1.072309082000000000e+09,2.039988956430928226e+02,8.580785094717403183e+01,2.213109502663027115e+02
1.076309862000000000e+09,2.042534716884141517e+02,8.573463177073362829e+01,2.215172855143207471e+02
1.080310642000000000e+09,2.044274042557880762e+02,8.584390612543910493e+01,2.217199581220251901e+02
1.084311422000000000e+09,2.047637991866949960e+02,8.591129468627045185e+01,2.220562181341480539e+02
1.088312202000000000e+09,2.052482214685385600e+02,8.616811487422957327e+01,2.226022830902160194e+02
1.092312983000000000e+09,2.056742559610634942e+02,8.636908270947120059e+01,2.230728984283221621e+02
1.096313763000000000e+09,2.062332308629645183e+02,8.639698985094244676e+01,2.235991622691835516e+02
1.100314543000000000e+09,2.069836677192729439e+02,8.686746477964986468e+01,2.244731501533448466e+02
1.104315323000000000e+09,2.071917469734410417e+02,8.697200720076716607e+01,2.247054740108409305e+02
1.108316103000000000e+09,2.078695713282643851e+02,8.727049390468089030e+01,2.254459975039772814e+02
1.112316883000000000e+09,2.083490638649065545e+02,8.721602640075391832e+01,2.258671460715787873e+02
1.116317664000000000e+09,2.084516515315433196e+02,8.722396067112362061e+01,2.259648431534996291e+02
1.120318444000000000e+09,2.090132163410364967e+02,8.720655127939720330e+01,2.264762839488299733e+02
1.124319224000000000e+09,2.094732731271981834e+02,8.712761984684050276e+01,2.268706113510459090e+02
1.128320004000000000e+09,2.098124352608083711e+02,8.719270354615832730e+01,2.272087708292951334e+02
1.132320784000000000e+09,2.101379265385381814e+02,8.704786196410665866e+01,2.274539039947176491e+02
1.136321564000000000e+09,2.104885643147406142e+02,8.732228688814237216e+01,2.278829030327982537e+02
1.140322344000000000e+09,2.107454098127993234e+02,8.726385712798109751e+01,2.280978047198557306e+02
1.144323125000000000e+09,2.114037011240607740e+02,8.770811112417243294e+01,2.288760310865281440e+02
1.148323905000000000e+09,2.117750745492346311e+02,8.777704616634562740e+01,2.292454842172963083e+02
1.152324685000000000e+09,2.121299650350345303e+02,8.796395288977799964e+01,2.296448977742811906e+02
1.156325465000000000e+09,2.126781955429801201e+02,8.839756798774028823e+01,2.303174871466890181e+02
1.160326245000000000e+09,2.131839185039351037e+02,8.825946564431504271e+01,2.307316978321627801e+02
